"team_name","team_selection2_name","team_selection2_year","team_selection2_selection3_name","team_selection2_selection3_Date","team_selection2_selection3_Event","team_selection2_selection3_Time","team_selection2_selection3_Place"
"Kansas","Schroeder, Alaina","SR-4","ISU Pre-National Invitational","Oct 18, 2014","6K","22:51.9","216th"
"Kansas","Schroeder, Alaina","SR-4","Rim Rock Farm Collegiate Classic","Oct 4, 2014","6K","22:37.0","9th"
"Kansas","Schroeder, Alaina","SR-4","Roy Griak Invitational","Sep 27, 2014","6K","23:41.5","158th"
"Kansas","Schroeder, Alaina","SR-4","Bob Timmons Dual Classic","Aug 30, 2014","3.1M","20:00.3","9th"
"Kansas","Skopec, Emmie","SR-4","Bob Timmons Invitational","Sep 1, 2018","5K","21:08.6","17th"
"Kansas","Skopec, Emmie","SR-4","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","6K","23:05.0","197th"
"Kansas","Skopec, Emmie","SR-4","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","22:55.8","75th"
"Kansas","Skopec, Emmie","SR-4","adidas DI Pre Nationals","Oct 14, 2017","6K","24:10.9","281st"
"Kansas","Skopec, Emmie","SR-4","Rim Rock Farm Collegiate Classic","Sep 30, 2017","6K","23:21.8","19th"
"Kansas","Skopec, Emmie","SR-4","Bob Timmons Dual Classic KU vs Oral Roberts","Sep 2, 2017","5K","19:42.2","6th"
"Kansas","Skopec, Emmie","SR-4","Bob Timmons Dual Classic KU vs UMKC","Sep 2, 2017","5K","19:42.2","10th"
"Kansas","Skopec, Emmie","SR-4","ISU adidas Pre Nationals","Oct 15, 2016","6K","23:43.3","54th"
"Kansas","Skopec, Emmie","SR-4","Rim Rock Classic","Oct 1, 2016","6K","23:10.8","31st"
"Kansas","Skopec, Emmie","SR-4","Bob Timmons Classic","Sep 3, 2016","5K","18:54.8","6th"
"Kansas","Skopec, Emmie","SR-4","Bob Timmons Classic KU vs Oral Roberts","Sep 3, 2016","5K","18:54.8","5th"
"Kansas","Skopec, Emmie","SR-4","Bob Timmons Classic KU vs UMKC","Sep 3, 2016","5K","18:54.8","5th"
"Kansas","Wilks, McKenzie","FR-1","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","21:25.6","36th"
"Kansas","Wilks, McKenzie","FR-1","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:05.9","20th"
"Kansas","Wilks, McKenzie","FR-1","Wisconsin Pre Nationals","Oct 13, 2018","6K","21:46.1","96th"
"Kansas","Wilks, McKenzie","FR-1","Rim Rock Classic","Sep 29, 2018","6K","21:41.6","3rd"
"Kansas","Wilks, McKenzie","FR-1","Bob Timmons Invitational","Sep 1, 2018","5K","19:05.0","3rd"
"Kansas State","Cave, Asha","RS/Una","","","","",""
"Kansas State","Collins, Sydney","JR-3","UW-Parkside Vic Godfrey Open","Sep 08, 2018","3.11M","18:22.2","4th"
"Kansas State","Collins, Sydney","JR-3","Wichita State JK Gold Classic - College/University","Sep 01, 2018","4K","14:47.5","9th"
"Kansas State","Collins, Sydney","JR-3","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 01, 2018","4K","14:47.5","9th"
"Kansas State","Collins, Sydney","JR-3","Big 12 Conference Outdoor Track and Field Championships","05/11 - May 13, 2018","1500","4:30.61","9th (P)"
"Kansas State","Collins, Sydney","JR-3","Kansas State Ward Haylett Invite","May 05, 2018","800","2:10.44","5th (F)"
"Kansas State","Collins, Sydney","JR-3","2018 Drake Relays presented by Hy-Vee","04/25 - Apr 28, 2018","4x1600","19:22.42","1st (F)"
"Kansas State","Collins, Sydney","JR-3","Drake Relays presented by Hy-Vee","04/25 - Apr 28, 2018","4x1600","19:22.42","1st (F)"
"Kansas State","Collins, Sydney","JR-3","Kansas Relays","04/18 - Apr 21, 2018","1500","4:32.77","6th (F)"
"Kansas State","Collins, Sydney","JR-3","2018 Jim Click Shootout","Apr 07, 2018","800","2:15.19","6th (F)"
"Kansas State","Collins, Sydney","JR-3","Roadrunner Invitational","03/22 - Mar 24, 2018","1500","4:33.95","8th (F)"
"Kansas State","Collins, Sydney","JR-3","Big 12 Indoor Track & Field Championships","02/23 - Feb 24, 2018","DMR","11:50.11","7th (F)"
"Kansas State","Collins, Sydney","JR-3","3rd Annual Indoor Gorilla Classic","02/09 - Feb 10, 2018","Mile","4:58.24","4th (F)"
"Kansas State","Collins, Sydney","JR-3","DeLoss Dodds Invitational","02/02 - Feb 03, 2018","1000","2:57.15","1st (F)"
"Kansas State","Collins, Sydney","JR-3","Razorback Invitational","01/26 - Jan 27, 2018","DMR","11:59.67","3rd (F)"
"Kansas State","Collins, Sydney","JR-3","Larry Wieczorek Invitational","01/19 - Jan 20, 2018","Mile","5:08.22","3rd (F)"
"Kansas State","Collins, Sydney","JR-3","KSU-KU-WSU Triangular","Jan 13, 2018","Mile","5:19.77","5th (F)"
"Kansas State","Collins, Sydney","JR-3","Kansas State Wildcat Invitational","Jan 06, 2018","800","2:23.67","3rd (F)"
"Kansas State","Collins, Sydney","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","6K","22:07.9","137th"
"Kansas State","Collins, Sydney","JR-3","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","21:45.5","44th"
"Kansas State","Collins, Sydney","JR-3","Bradley Pink Classic","Oct 13, 2017","4.97M","22:25.4","75th"
"Kansas State","Collins, Sydney","JR-3","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","22:13.2","36th"
"Kansas State","Collins, Sydney","JR-3","Woody Greeno/Jay Dirksen University Division","Sep 16, 2017","6K","22:47.2","16th"
"Kansas State","Collins, Sydney","JR-3","JK Gold Classic - Kansas State vs. Missouri State","Sep 02, 2017","4K","14:26.1","9th"
"Kansas State","Collins, Sydney","JR-3","JK Gold Classic - Wichita State vs. Kansas State","Sep 02, 2017","4K","14:26.1","9th"
"Kansas State","Collins, Sydney","JR-3","JK Gold Classic- Missouri vs. Kansas State","Sep 02, 2017","4K","14:26.1","9th"
"Kansas State","Collins, Sydney","JR-3","2017 Bill Easton Classic","Jan 06, 2017","1000","3:10.67","4th (F)"
"Kansas State","Collins, Sydney","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","6K","22:14.3","129th"
"Kansas State","Collins, Sydney","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","22:57.1","64th"
"Kansas State","Collins, Sydney","JR-3","Bradley ""Pink"" Classic","Oct 14, 2016","3.73M","22:25.7","93rd"
"Kansas State","Collins, Sydney","JR-3","OSU Cowboy Jamboree","Sep 24, 2016","6K","19:46.0","30th"
"Kansas State","Collins, Sydney","JR-3","Woody Greeno/Jay Dirksen Invitational","Sep 17, 2016","6K","22:59.3","17th"
"Kansas State","Collins, Sydney","JR-3","Augie Twilight","Sep 02, 2016","3K","17:09.8","10th"
"Kansas State","Fallon, Clare","RS/Una","","","","",""
"Kansas State","Ferguson, Alexandra","FR-1","K-State Winter Invitational","Dec 9, 2017","600 yd","1:25.79","3rd (F)"
"Kansas State","Hume, Cayli","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 09, 2018","6K","22:47.3","160th"
"Kansas State","Hume, Cayli","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","22:52.3","72nd"
"Kansas State","Hume, Cayli","SO-2","Big 12 Indoor Track & Field Championships","02/23 - Feb 24, 2018","DMR","11:50.11","7th (F)"
"Kansas State","Hume, Cayli","SO-2","Texas Tech Shootout","02/09 - Feb 10, 2018","800","2:16.95","5th (F)"
"Kansas State","Hume, Cayli","SO-2","DeLoss Dodds Invitational","02/02 - Feb 03, 2018","800","2:16.87","4th (F)"
"Kansas State","Hume, Cayli","SO-2","Razorback Invitational","01/26 - Jan 27, 2018","DMR","11:59.67","3rd (F)"
"Kansas State","Hume, Cayli","SO-2","KSU-KU-WSU Triangular","Jan 13, 2018","600 yd","1:27.00","2nd (F)"
"Kansas State","Hume, Cayli","SO-2","Kansas State Wildcat Invitational","Jan 06, 2018","600 yd","1:26.49","1st (F)"
"Kansas State","Johnson, Kassidy","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","21:52.9","80th"
"Kansas State","Johnson, Kassidy","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","21:44.9","43rd"
"Kansas State","Johnson, Kassidy","SO-2","Bradley Pink Classic","Oct 12, 2018","6K","22:03.3","84th"
"Kansas State","Johnson, Kassidy","SO-2","Rim Rock Classic","Sep 29, 2018","6K","22:53.4","21st"
"Kansas State","Johnson, Kassidy","SO-2","UW-Parkside Vic Godfrey Open","Sep 8, 2018","3.11M","19:08.2","13th"
"Kansas State","Johnson, Kassidy","SO-2","Wichita State JK Gold Classic - College/University","Sep 1, 2018","4K","14:55.3","11th"
"Kansas State","Johnson, Kassidy","SO-2","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","4K","14:55.3","11th"
"Kansas State","Johnson, Kassidy","SO-2","KSU-KU-WSU Triangular","Jan 13, 2018","800","2:16.16","3rd (F)"
"Kansas State","Johnson, Kassidy","SO-2","Kansas State Wildcat Invitational","Jan 6, 2018","600 yd","1:28.29","2nd (F)"
"Kansas State","Johnson, Kassidy","SO-2","Bradley Pink Classic","Oct 13, 2017","4.97M","24:34.8","216th"
"Kansas State","Johnson, Kassidy","SO-2","Woody Greeno/Jay Dirksen University Division","Sep 16, 2017","6K","23:57.4","33rd"
"Kansas State","Johnson, Kassidy","SO-2","JK Gold Classic - Kansas State vs. Missouri State","Sep 2, 2017","4K","15:17.8","35th"
"Kansas State","Johnson, Kassidy","SO-2","JK Gold Classic - Wichita State vs. Kansas State","Sep 2, 2017","4K","15:17.8","35th"
"Kansas State","Johnson, Kassidy","SO-2","JK Gold Classic- Missouri vs. Kansas State","Sep 2, 2017","4K","15:17.8","35th"
"Kansas State","Keeley, Anna","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","22:36.7","149th"
"Kansas State","Keeley, Anna","JR-3","Big 12 Cross Country Championships","Oct 26, 2018","6K","23:14.3","77th"
"Kansas State","Keeley, Anna","JR-3","Bradley Pink Classic","Oct 12, 2018","6K","22:33.0","142nd"
"Kansas State","Keeley, Anna","JR-3","Rim Rock Classic","Sep 29, 2018","6K","23:13.3","29th"
"Kansas State","Keeley, Anna","JR-3","UW-Parkside Vic Godfrey Open","Sep 8, 2018","3.11M","20:11.6","54th"
"Kansas State","Keeley, Anna","JR-3","Wichita State JK Gold Classic - College/University","Sep 1, 2018","4K","16:00.6","32nd"
"Kansas State","Keeley, Anna","JR-3","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","4K","16:00.6","32nd"
"Kansas State","Keeley, Anna","JR-3","Kansas State Ward Haylett Invite","May 5, 2018","1500","4:55.40","6th (F)"
"Kansas State","Keeley, Anna","JR-3","Kansas Relays","Apr 18-21, 2018","5000","19:05.16","7th (F)"
"Kansas State","Keeley, Anna","JR-3","Emporia State Relays","Mar 31, 2018","5000","19:14.20","11th (F)"
"Kansas State","Keeley, Anna","JR-3","DeLoss Dodds Invitational","Feb 2-3, 2018","3000","11:13.94","(F)"
"Kansas State","Keeley, Anna","JR-3","Kansas State Wildcat Invitational","Jan 6, 2018","Mile","5:46.65","4th (F)"
"Kansas State","Keeley, Anna","JR-3","Woody Greeno/Jay Dirksen University Division","Sep 16, 2017","6K","25:21.3","59th"
"Kansas State","Keeley, Anna","JR-3","JK Gold Classic - Kansas State vs. Missouri State","Sep 2, 2017","4K","15:58.9","59th"
"Kansas State","Keeley, Anna","JR-3","JK Gold Classic - Wichita State vs. Kansas State","Sep 2, 2017","4K","15:58.9","59th"
"Kansas State","Keeley, Anna","JR-3","JK Gold Classic- Missouri vs. Kansas State","Sep 2, 2017","4K","15:58.9","59th"
"Kansas State","Keeley, Anna","JR-3","2017 Emporia State Relays","Apr 1, 2017","5000","19:02.14","20th (F)"
"Kansas State","Keeley, Anna","JR-3","Kansas State DeLoss Dodds Invitational","Jan 20-21, 2017","3000","10:59.57","4th (F)"
"Kansas State","Keeley, Anna","JR-3","2017 Bill Easton Classic","Jan 6, 2017","3000","10:58.85","9th (F)"
"Kansas State","Keeley, Anna","JR-3","Kansas State Winter Invitational","Dec 10, 2016","Mile","5:31.79","3rd (F)"
"Kansas State","Keeley, Anna","JR-3","NCAA Division I Midwest Region Cross Country Championships","Nov 11, 2016","6K","23:00.9","183rd"
"Kansas State","Keeley, Anna","JR-3","2016 Big 12 Cross Country Championships","Oct 29, 2016","6K","23:37.6","78th"
"Kansas State","Keeley, Anna","JR-3","OSU Cowboy Jamboree","Sep 24, 2016","6K","20:14.3","37th"
"Kansas State","Keeley, Anna","JR-3","Woody Greeno/Jay Dirksen Invitational","Sep 17, 2016","6K","23:22.6","26th"
"Kansas State","Keeley, Anna","JR-3","Augie Twilight","Sep 2, 2016","3K","17:37.3","21st"
"Kansas State","Larson, Karley","FR-1","Rim Rock Classic","Sep 29, 2018","6K","24:45.2","70th"
"Kansas State","Larson, Karley","FR-1","UW-Parkside Vic Godfrey Open","Sep 8, 2018","3.11M","19:50.8","41st"
"Kansas State","Larson, Karley","FR-1","Wichita State JK Gold Classic - College/University","Sep 1, 2018","4K","16:45.2","49th"
"Kansas State","Larson, Karley","FR-1","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","4K","16:45.2","49th"
"Kansas State","Lee, Erin","SO-2","Kansas State Ward Haylett Invite","May 5, 2018","800","2:22.13","9th (F)"
"Kansas State","Lee, Erin","SO-2","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","DMR","11:50.11","7th (F)"
"Kansas State","Lee, Erin","SO-2","3rd Annual Indoor Gorilla Classic","Feb 9-10, 2018","Mile","4:58.12","3rd (F)"
"Kansas State","Lee, Erin","SO-2","DeLoss Dodds Invitational","Feb 2-3, 2018","800","2:18.60","5th (F)"
"Kansas State","Lee, Erin","SO-2","Razorback Invitational","Jan 26-27, 2018","DMR","11:59.67","3rd (F)"
"Kansas State","Lee, Erin","SO-2","Larry Wieczorek Invitational","Jan 19-20, 2018","1000","2:57.42","4th (F)"
"Kansas State","Lee, Erin","SO-2","KSU-KU-WSU Triangular","Jan 13, 2018","1000","2:57.02","2nd (F)"
"Kansas State","Lee, Erin","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","6K","22:25.6","163rd"
"Kansas State","Lee, Erin","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","22:52.2","74th"
"Kansas State","Lee, Erin","SO-2","Bradley Pink Classic","Oct 13, 2017","4.97M","24:07.9","203rd"
"Kansas State","Lee, Erin","SO-2","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","23:36.5","73rd"
"Kansas State","Lee, Erin","SO-2","42nd Annual Frank Sevigne Husker Invitational","Feb 3-4, 2017","4x400","4:00.55","16th (F)"
"Kansas State","Lee, Erin","SO-2","Wichita State vs Kansas vs Kansas State","Jan 12, 2017","Mile","4:55.87","4th (F)"
"Kansas State","Lee, Erin","SO-2","2017 Bill Easton Classic","Jan 6, 2017","DMR","12:14.53","2nd (F)"
"Kansas State","Lee, Erin","SO-2","Kansas State Winter Invitational","Dec 10, 2016","Mile","4:59.96","2nd (F)"
"Kansas State","Melgares, Cara","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 9, 2018","6K","21:44.5","66th"
"Kansas State","Melgares, Cara","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","22:04.6","53rd"
"Kansas State","Melgares, Cara","SO-2","Bradley Pink Classic","Oct 12, 2018","6K","21:56.2","67th"
"Kansas State","Melgares, Cara","SO-2","Rim Rock Classic","Sep 29, 2018","6K","21:56.5","5th"
"Kansas State","Melgares, Cara","SO-2","UW-Parkside Vic Godfrey Open","Sep 8, 2018","3.11M","18:15.2","2nd"
"Kansas State","Melgares, Cara","SO-2","Wichita State JK Gold Classic - College/University","Sep 1, 2018","4K","14:34.5","6th"
"Kansas State","Melgares, Cara","SO-2","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","4K","14:34.5","6th"
"Kansas State","Melgares, Cara","SO-2","Big 12 Conference Outdoor Track and Field Championships","May 11-13, 2018","3000S","10:40.98","8th (F)"
"Kansas State","Melgares, Cara","SO-2","Kansas State Ward Haylett Invite","May 5, 2018","1500","4:34.93","3rd (F)"
"Kansas State","Melgares, Cara","SO-2","2018 Drake Relays presented by Hy-Vee","Apr 25-28, 2018","DMR","11:39.29","7th (F)"
"Kansas State","Melgares, Cara","SO-2","Drake Relays presented by Hy-Vee","Apr 25-28, 2018","DMR","11:39.29","7th (F)"
"Kansas State","Melgares, Cara","SO-2","Kansas Relays","Apr 18-21, 2018","3000S","10:44.16","2nd (F)"
"Kansas State","Melgares, Cara","SO-2","2018 Jim Click Shootout","Apr 7, 2018","3000S","11:07.48","2nd (F)"
"Kansas State","Melgares, Cara","SO-2","Roadrunner Invitational","Mar 22-24, 2018","1500","4:33.95","7th (F)"
"Kansas State","Melgares, Cara","SO-2","Big 12 Indoor Track & Field Championships","Feb 23-24, 2018","3000","10:13.51","33rd (F)"
"Kansas State","Melgares, Cara","SO-2","2018 Nebraska Tune-Up","Feb 16, 2018","4x400","3:58.91","3rd (F)"
"Kansas State","Melgares, Cara","SO-2","3rd Annual Indoor Gorilla Classic","Feb 9-10, 2018","3000","9:58.70","6th (F)"
"Kansas State","Melgares, Cara","SO-2","DeLoss Dodds Invitational","Feb 2-3, 2018","800","2:18.66","6th (F)"
"Kansas State","Melgares, Cara","SO-2","Razorback Invitational","Jan 26-27, 2018","3000","9:59.97","17th (F)"
"Kansas State","Melgares, Cara","SO-2","Larry Wieczorek Invitational","Jan 19-20, 2018","Mile","5:06.09","1st (F)"
"Kansas State","Melgares, Cara","SO-2","KSU-KU-WSU Triangular","Jan 13, 2018","3000","10:11.86","5th (F)"
"Kansas State","Melgares, Cara","SO-2","Kansas State Wildcat Invitational","Jan 6, 2018","Mile","5:18.62","3rd (F)"
"Kansas State","Melgares, Cara","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","6K","21:15.9","52nd"
"Kansas State","Melgares, Cara","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","21:30.2","37th"
"Kansas State","Melgares, Cara","SO-2","Bradley Pink Classic","Oct 13, 2017","4.97M","22:15.3","61st"
"Kansas State","Melgares, Cara","SO-2","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","22:35.0","45th"
"Kansas State","Melgares, Cara","SO-2","Woody Greeno/Jay Dirksen University Division","Sep 16, 2017","6K","22:47.3","18th"
"Kansas State","Melgares, Cara","SO-2","JK Gold Classic - Kansas State vs. Missouri State","Sep 2, 2017","4K","14:29.5","12th"
"Kansas State","Melgares, Cara","SO-2","JK Gold Classic - Wichita State vs. Kansas State","Sep 2, 2017","4K","14:29.5","12th"
"Kansas State","Melgares, Cara","SO-2","JK Gold Classic- Missouri vs. Kansas State","Sep 2, 2017","4K","14:29.5","12th"
"Kansas State","Pryce, Taishia","RS/Una","","","","",""
"Kansas State","Robinson, Victoria","SO-2","Big 12 Cross Country Championships","Oct 26, 2018","6K","24:44.8","88th"
"Kansas State","Robinson, Victoria","SO-2","Bradley Pink Classic","Oct 12, 2018","6K","24:07.7","262nd"
"Kansas State","Robinson, Victoria","SO-2","Rim Rock Classic","Sep 29, 2018","6K","24:03.4","53rd"
"Kansas State","Robinson, Victoria","SO-2","UW-Parkside Vic Godfrey Open","Sep 8, 2018","3.11M","20:56.6","82nd"
"Kansas State","Robinson, Victoria","SO-2","Wichita State JK Gold Classic - College/University","Sep 1, 2018","4K","16:17.2","39th"
"Kansas State","Robinson, Victoria","SO-2","Wichita State JK Gold Classic Non-Division 1 Meet","Sep 1, 2018","4K","16:17.2","39th"
"Kansas State","Robinson, Victoria","SO-2","Kansas State Ward Haylett Invite","May 5, 2018","800","2:17.63","8th (F)"
"Kansas State","Robinson, Victoria","SO-2","2018 Drake Relays presented by Hy-Vee","Apr 25-28, 2018","DMR","11:39.29","7th (F)"
"Kansas State","Robinson, Victoria","SO-2","Drake Relays presented by Hy-Vee","Apr 25-28, 2018","DMR","11:39.29","7th (F)"
"Kansas State","Robinson, Victoria","SO-2","Kansas Relays","Apr 18-21, 2018","800","2:17.02","6th (F)"
"Kansas State","Robinson, Victoria","SO-2","Texas Invitational","Apr 13-14, 2018","4x400","3:57.12","9th (F)"
"Kansas State","Robinson, Victoria","SO-2","Emporia State Relays","Mar 31, 2018","800","2:18.20","2nd (F)"
"Kansas State","Robinson, Victoria","SO-2","2018 Nebraska Tune-Up","Feb 16, 2018","4x400","3:58.91","3rd (F)"
"Kansas State","Robinson, Victoria","SO-2","Texas Tech Shootout","Feb 9-10, 2018","4x400","DNF","6th (F)"
"Kansas State","Robinson, Victoria","SO-2","DeLoss Dodds Invitational","Feb 2-3, 2018","800","2:15.27","3rd (F)"
"Kansas State","Robinson, Victoria","SO-2","Razorback Invitational","Jan 26-27, 2018","800","2:20.69","33rd (F)"
"Kansas State","Robinson, Victoria","SO-2","Larry Wieczorek Invitational","Jan 19-20, 2018","1000","3:03.16","7th (F)"
"Kansas State","Robinson, Victoria","SO-2","KSU-KU-WSU Triangular","Jan 13, 2018","600 yd","1:28.64","3rd (F)"
"Kansas State","Robinson, Victoria","SO-2","Kansas State Wildcat Invitational","Jan 6, 2018","800","2:20.85","1st (F)"
"Kansas State","Robinson, Victoria","SO-2","K-State Winter Invitational","Dec 9, 2017","4x400","4:02.09","4th (F)"
"Kansas State","Robinson, Victoria","SO-2","NCAA Division I Midwest Region Cross Country Championships","Nov 10, 2017","6K","23:49.4","216th"
"Kansas State","Robinson, Victoria","SO-2","2017 Big 12 Cross Country Championship","Oct 28, 2017","6K","24:51.4","87th"
"Kansas State","Robinson, Victoria","SO-2","Bradley Pink Classic","Oct 13, 2017","4.97M","25:55.2","236th"
"Kansas State","Robinson, Victoria","SO-2","OSU Cowboy Jamboree Women's 6K (Orange)","Sep 30, 2017","6K","25:55.3","94th"
"Kansas State","Robinson, Victoria","SO-2","Woody Greeno/Jay Dirksen University Division","Sep 16, 2017","6K","24:56.2","52nd"
"Kansas State","Robinson, Victoria","SO-2","JK Gold Classic - Kansas State vs. Missouri State","Sep 2, 2017","4K","15:51.5","53rd"
"Kansas State","Robinson, Victoria","SO-2","JK Gold Classic - Wichita State vs. Kansas State","Sep 2, 2017","4K","15:51.5","53rd"
"Kansas State","Robinson, Victoria","SO-2","JK Gold Classic- Missouri vs. Kansas State","Sep 2, 2017","4K","15:51.5","53rd"
